address,lendedUsd,nbOfLiquidations,usdLostToLiquidations
0x1762…6469,199197.99404076583,0,0
0x1777…2357,35098.93047535351,0,0
0x1778…7770,2611.9569725750703,0,0
0x1780…e8bb,3382.0286387553333,0,0
0x1781…acd4,477.9591055111241,0,0
0x1784…d3f6,6018.94225295092,4,2269.630999312185
0x178b…0cfe,4952.935629851649,0,0
0x178c…03c4,175053.240410429,0,0
0x1790…d4d6,132.87557861500966,2,14.24663289811528
0x1799…b572,999.2335167363253,0,0
0x17a0…d10f,34670.549408961546,0,0
0x17a1…ece2,165.0978543283883,0,0
0x17b9…93d9,74388.33098,0,0
0x17e0…8b40,278.7586888766534,6,544.656856695
0x17e8…ce37,4567.152394465655,0,0
0x17f1…4daa,77205.63922453868,0,0
0x17fa…0c1e,122892.80137749054,0,0
0x17fb…9c28,471.6132379921895,0,0
0x1800…8c8b,4344.318125804944,3,843.479995127461
0x1807…2331,100.00084799999999,0,0
0x1807…04be,3137.20960102922,0,0
0x181f…7d00,590.2029299999999,0,0
0x1822…b7ba,181938.5550161558,0,0
0x1825…4773,4000.013324,0,0
0x1831…a736,165.0978543283883,0,0
0x1845…42cf,1650.978543283883,0,0
0x1845…f25e,986.5597935247974,9,5655.025637324445
0x1848…6323,16650.99540928388,0,0
0x1859…177c,6344.362965648287,0,0
0x185c…7fea,1371436.0752029999,0,0
0x186e…b954,78305.37160871064,0,0
0x1873…0cb8,5254.191275065922,0,0
0x1875…cc42,73646.93924279192,0,0
0x1884…e034,17446.844006523534,0,0
0x1886…5cb5,192.47016499999998,0,0
0x188a…8f9c,1496.8517082701965,0,0
0x188e…5f17,8006.375577576702,1,477.29459199150676
0x189d…0697,116.39398730151376,0,0
0x189d…06bb,102.631667,0,0
0x18a3…2a2f,85024.47847359774,0,0
0x18b1…1c21,298.42457853753206,0,0
0x18b1…f8c1,340.26253242590093,10,871.2737110730535
0x18bf…6ddf,187846.11677910917,1,5418.7664652975
0x18c2…06e5,921.868478319788,11,1005.0152832348722
0x18c4…cf20,13910.026065898835,2,557.985220537096
0x18d2…b354,33523.27219658756,0,0
0x18d9…1fd9,247.64678726525744,0,0
0x18e4…d5e2,1704.4595778585685,1,39.96194834261845
0x18ea…d1bb,116406.0951295791,0,0
0x18ee…ebce,2686.5182855051903,0,0
0x18f9…49ed,281.13704094487747,13,21889.35387587963
0x1908…00e5,254867.97017117974,0,0
0x1908…6d64,18264.74337075043,0,0
0x1919…e96b,460119.647131,0,0
0x1919…569a,2063.723179104854,0,0
0x191b…5140,253.0264628899145,0,0
0x1925…9a18,821.5288568334236,2,89.36581623388679
0x1936…bda1,37965.60724203768,0,0
0x193a…0dae,8328.374662722354,0,0
0x193b…a996,2246.200772037484,0,0
0x1941…6456,29216.43688392366,0,0
0x1948…b683,245.15513830158483,0,0
0x194b…552a,1027.7861083257333,0,0
0x1952…de7e,68060.05497101341,0,0
0x1965…8b77,973.1922436681763,10,202.7339893859296
0x196d…67b2,4952.935629851649,0,0
0x1970…2da1,198.90683214372544,10,6252.144753401947
0x197e…31dc,81120.5211466265,0,0
0x198c…477a,79211.80115490744,0,0
0x1997…0246,2922.8829357557042,0,0
0x19a1…0616,4463.045311622394,0,0
0x19a1…5dfb,338809.67939980404,0,0
0x19af…caa0,77327.36190768653,0,0
0x19b0…d5d9,374.35579637200385,8,4219.037340975563
0x19b2…6f4d,103704.64653919952,1,1655.3017718083788
0x19b9…bda5,13102.805637,1,545.668727865282
0x19bc…a4f2,43746.84914842862,0,0
0x19c8…4f0a,3861.373975565895,1,233.24294228261238
0x19ca…efb5,10879.722979999999,0,0
0x19e2…e52b,841.9990570747804,0,0
0x19ef…dca4,8356.773667333935,0,0
0x19f0…ebe3,44626.658625,0,0
0x19fb…1eb3,49439.439116425536,0,0
0x19fe…2db2,140056.29034621717,0,0
0x1a03…bd55,726434.1601723862,0,0
0x1a09…97e5,300904.5230714534,1,6052.452161321076
0x1a0c…ba5b,5309.516545292052,0,0
0x1a17…0640,279.3220174026646,3,18.79873496069603
0x1a1f…4041,129.5009650648123,0,0
0x1a20…c49b,165.0978543283883,0,0
0x1a2d…4bbe,32025.858845899867,0,0
0x1a30…ffd7,430.6713329609718,0,0
0x1a33…66d3,13749.661596630966,1,153.08954516797513
0x1a41…0da8,121189.30254454244,0,0
0x1a50…416a,8061137.474605483,0,0
0x1a56…c743,299432.47119091643,0,0
0x1a57…4070,7656.683091427689,2,388.3868089759539
0x1a60…9eb7,260464.79260238525,0,0
0x1a64…a6af,207.387304391372,0,0
0x1a6d…401d,78683.68051572549,1,3995.9823456845575
0x1a77…67d5,161214.95470591215,0,0
0x1a83…2ef1,149.7576553006618,0,0
0x1a8c…111d,4977190.633452722,0,0
0x1a9b…0590,331937.24136157683,0,0
0x1aa4…972a,17229.189816666516,0,0
0x1ab1…089a,495402.466147004,0,0
0x1ab2…b9e9,990.5871259703299,0,0
0x1ab6…1814,6494.197442510755,2,453.77408534077483
0x1abc…87f5,249.71190556475472,4,93.9329412
0x1ad7…70ff,65191.832540368334,1,1366.601651835
0x1ae3…de78,573112.2949489407,0,0
0x1b11…2254,31472.78742932981,1,1044.739313746723
0x1b15…9c84,20078.741635728416,0,0
0x1b18…8e3d,583.0369432580964,3,50.892662835
0x1b21…f5f1,72562.18696661905,1,1433.6897995819202
0x1b34…6718,160.71227514991097,0,0
0x1b35…f08c,121.33007685988726,0,0
0x1b3a…2a96,1257.3713795306594,5,929.5755904892452
0x1b47…d122,28089.711177881083,2,4772.0059309650005
0x1b48…1eea,403.98045592232546,1,6.966756822341341
0x1b4a…8188,4952.935629851649,0,0
0x1b53…aa80,58777.57023583489,0,0
0x1b63…4da2,17031.352358967,0,0
0x1b6b…a59d,165554.70635054458,0,0
0x1b72…2d89,498256.2796116402,0,0
0x1b88…5e41,101986.77282911864,0,0
0x1b8e…f952,273752.7396971152,0,0
0x1bab…9bee,161795.89724182052,0,0
0x1baf…4145,186.7776375071496,0,0
0x1bb0…f986,6911.800957019014,0,0
0x1bb6…08d0,9740.77340537491,0,0
0x1bb7…d132,81184.14798116546,0,0
0x1bb8…67b7,41544.993733005904,0,0
0x1bc6…9b3b,120122.0467180413,0,0
0x1bd3…5cd1,26532.801863946566,0,0
0x1bd9…ffd3,61722.952812558964,0,0
0x1be1…d6aa,3412.791491137156,0,0
0x1bee…9717,7494.250879511968,6,416.3271005792711
0x1bef…8c42,2226.3113180758105,0,0
0x1bf3…368d,140850.58593348568,0,0
0x1bf5…17ee,6108.620610150368,0,0
0x1c01…3fe0,1415.34125,0,0
0x1c02…6405,1806015.2729097162,0,0
0x1c06…b41d,6769.012027463921,0,0
0x1c11…96e4,1009.3458431648861,0,0
0x1c14…2575,26415.65669254213,0,0
0x1c29…ec73,3436.428219310309,0,0
0x1c2e…1599,187467.8673714457,2,9583.1601458775
0x1c43…fbd2,443.14039958275987,0,0
0x1c43…b872,754.7660545533632,17,7332.104588616718
0x1c4a…6170,165.7134252924568,3,63.684815125686654
0x1c4b…ba63,165.0978543283883,0,0
0x1c54…9c28,1196.7207037098308,5,1213.3503888075
0x1c60…7477,16320.205223727526,0,0
0x1c65…0246,161.41094076488753,0,0
0x1c68…a042,10877915.738461891,0,0
0x1c79…f814,661156.1052782104,0,0
0x1c7c…7faa,312.5375045642097,0,0
0x1c7e…2257,133013.26645999998,0,0
0x1c81…025b,330195.70865677664,0,0
0x1ca6…f365,26263.911781334376,0,0
0x1ca9…46fc,688.6988795750924,0,0
0x1cb4…cfd1,40912.66792101357,0,0
0x1cbb…b85a,2453.567091551934,0,0
0x1cbb…d5be,34340.35370030477,0,0
0x1cc1…718d,782.482842668096,4,71.328358502895
0x1cc2…59fb,127.52051737795237,2,81.59551809753651
0x1ccc…ade5,11368.289538420182,0,0
0x1cce…751e,337415.8244968094,0,0
0x1cd1…bc84,8148500.090455529,0,0
0x1cda…9423,8680.521984780547,0,0
0x1cdd…61f1,916907.0381681126,0,0
0x1ce0…3a56,552.6557718357994,0,0
0x1cea…c864,6554.1051579379755,0,0
0x1cf7…7d00,5209.754170260973,0,0
0x1d08…c112,1847.2514425911395,0,0
0x1d0b…377f,447666.0588489704,0,0
0x1d0f…89ae,129.13499357145966,0,0
0x1d11…26ec,293.93339552537526,0,0
0x1d13…b8e8,265.307149,0,0
0x1d20…d8f1,386.024343,0,0
0x1d32…b2ea,241098.59863778087,3,67851.53636702764
0x1d39…3116,68654.99999890401,0,0
0x1d4c…6b5e,5142.59482670183,2,476.72515971490316
0x1d4e…5b49,5117.157338827716,2,478.05773738836524
0x1d54…5fe0,21911.633306453816,0,0
0x1d5b…710a,199.1755459871203,0,0
0x1d68…5faf,759588.6750686096,0,0
0x1d6d…96cb,165.0978543283883,0,0
0x1d87…b899,181.60763976122715,0,0
0x1d88…1a58,247.320024,0,0
0x1d8c…2a8f,165.0978543283883,0,0
0x1d9d…e4fd,127.65268915474795,0,0
0x1d9e…9d09,4099.119539366029,9,49599.07622961461
0x1d9f…a4a2,495.29356298516495,0,0
0x1da0…aff3,240.90738233797495,5,258.4974627753984
0x1da0…5010,928.5132460146059,0,0
0x1da4…5322,145.93316764632044,8,139.384423365171
0x1db0…b13c,3981.3005108056013,0,0
0x1db6…64ca,1918.264435664999,1,86.17456325288056
0x1db7…1d67,146507.21335072187,0,0
0x1db9…568d,1870.6039105946031,5,156.98128911853127
0x1dc4…ae92,4955.67944823293,8,3102.345157373729
0x1dce…6729,3650.823227742842,0,0
0x1ddc…1b6f,3384.7690451349276,0,0
0x1df9…ac5d,518.168877,0,0
0x1e06…ce83,5751.565550777395,0,0
0x1e0c…68f9,270327.6498561043,0,0
0x1e1d…1da1,5778.424901493591,0,0
0x1e1e…9aac,38497.698229,0,0
0x1e25…e0f4,1217.2388072394865,0,0
0x1e3b…25dd,139480.3875123873,0,0
0x1e42…ec79,31399.01109759854,0,0
0x1e48…a8ad,692.4747102555251,0,0
0x1e58…c5a0,52998.037094059015,0,0
0x1e5a…7052,779.396544,15,36791.220873323924
0x1e67…ad6d,2142.6053089007246,0,0
0x1e68…f3b2,129.3572840168602,0,0
0x1e68…0554,35832.381285645395,0,0
0x1e69…71f7,5637.998972915674,2,697.4695038287849
0x1e90…8ce5,4621.558642572903,0,0
0x1e99…d661,699.666592981971,0,0
0x1ea0…c9ca,100.508173,0,0
0x1ea8…c572,697.2438471123256,15,6017.786377137186
0x1eab…6855,21215097.268338423,0,0
0x1eab…73c5,944.0565079933156,6,1362.51340129596
0x1eb3…334c,1981.1742519406598,0,0
0x1eb5…64e8,11288.656850115913,1,266.5119729192015
0x1ebd…ff73,246.13256238003692,0,0
0x1ec5…6279,8428.950053004213,0,0
0x1ecc…e92e,2920.9202890500155,0,0
0x1ed1…951f,127.61686151327393,0,0
0x1ed9…6373,1088.4493546978413,0,0
0x1edf…8c6a,836887.028069312,0,0
0x1ef0…f760,5360.388960540986,1,192.8433014889035
0x1f0d…3d3b,144.34661612034398,8,1839.8546485725
0x1f0f…201f,87281.39682899664,0,0
0x1f49…5fed,21393.279383527486,9,4464.9853047886145
0x1f4d…150a,7613.186848752181,2,674.4915256432674
0x1f52…7ea1,129.91874331298325,3,41.73004829891791
0x1f67…26a5,4939.18278958624,0,0
0x1f6b…9482,4478.9174113151175,39,84197.34439597525
0x1f71…4bfe,18826.175569012114,0,0
0x1f72…c663,62421.69629257562,4,3519.2071818787317
0x1f78…1fc3,190.0978543283883,0,0
0x1f7f…97f6,468.89415023072536,3,22.58466957
0x1f80…2018,47280.293124159754,0,0
0x1f82…c0da,190.23402639122355,0,0
0x1f82…8889,39980.94817039835,0,0
0x1f9b…f3d8,11885070.712920533,0,0
0x1fa2…1041,36289.15217829377,3,6609.891685184199
0x1fa5…3213,12923.216730140199,3,3042.080597514194
0x1fab…7a46,147778.06093901,1,2152.887935066719
0x1fad…c63c,87977.27074419406,0,0
0x1fb2…b422,505548.33214881667,0,0
0x1fb5…f970,317053.07507974433,0,0
0x1fbc…7aa9,69928.14706812761,0,0
0x1fc8…403f,2117.820106935987,17,1128.3944754158624
0x1fc9…8452,16509.78543283883,0,0
0x1fd1…4005,530.0000686284347,0,0
0x1fd7…ef60,1949.3768163750406,0,0
0x1fdd…3030,3547.977061302855,6,6292.573395919817
0x1fe5…eb90,4477.97580909222,0,0
0x1fed…ff1a,510.5957709888235,0,0
0x1ff0…84d8,254.99423627125165,5,183.01246265900696
0x201a…03bc,16417.550240740675,0,0
0x2024…9265,112.46972361149695,7,742.686577222899
0x2026…e72d,162.11194311647444,0,0
0x2033…f298,629316.1107902274,0,0
0x2036…d48e,56199.223856956356,3,14119.61198573513
0x2039…5fec,588.450727,0,0
0x2046…7419,490.9700620685348,0,0
0x204b…8e66,150.00016509785434,0,0
0x2057…12f6,311430.03457465343,0,0
0x2059…c2fc,17510.635056386036,0,0
0x2065…fce4,25965.592735072663,0,0
0x2067…3fc8,130058.82486452565,0,0
0x2068…36ef,134.73055902054696,0,0
0x2082…fa29,330.34985271996976,0,0
0x2086…c5da,164.278527,0,0
0x2096…442a,165.0978543283883,0,0
0x20a9…4483,165924.13563601367,2,3640.6278467255984
0x20ae…181d,311.77362591741866,0,0
0x20d0…2510,167.44586103135995,0,0
0x20f4…e0de,331.284654,5,306.505789785
0x20f5…eb68,898.6923919483207,4,350.78337600195687
0x20f6…1547,2727.30328,1,110.96406175
0x20fc…82a2,2531.003413985569,0,0
0x20fc…6bfe,225.28743496078022,1,16.939047291257392
0x2100…c444,2494.09668570394,0,0
0x2102…119d,396.343313926107,0,0
0x2107…2f1a,929.5779936317268,0,0
0x210a…45b6,166.80784790086244,0,0
0x2112…11ff,132.07828346271066,0,0
0x2136…1dec,24640.316919934743,0,0
0x214f…5d8b,850.1130529211399,1,21.530609653394368
0x2152…e01e,193.85529059707056,0,0
0x2155…cbe6,343.8726911989297,0,0
0x215c…91ae,2559.8808979709047,3,679.8399095405255
0x2174…56e7,509887.42285091174,0,0
0x2181…8cdd,273092.3380726368,0,0
0x2183…b487,77597.83428919801,0,0
0x218d…4f69,638269.8961254486,0,0
0x2193…0546,1348.6223664746783,8,7801.126037063756
0x219c…cbbf,529.6492604185432,0,0
0x219d…59dc,165.0978543283883,0,0
0x219e…6eee,13326.116216203915,0,0
0x21a3…50c8,26415.65669254213,0,0
0x21a7…e208,1356696.4173505611,0,0
0x21a8…17cf,3623704.953476602,7,164969.94222696172
0x21ad…9a10,54738.04741423844,0,0
0x21b2…e6e0,741.4282592563663,0,0
0x21b9…ae56,970.4379032963093,10,32952.983130005494
0x21bf…bc9c,2430.4399596216376,4,1278.9930395603062
0x21ca…4ccd,231.96701739470163,0,0
0x21d3…c118,142.262477,0,0
0x21d4…29ea,353.438574884133,1,12.547741708071351
0x21d8…8879,1374.2683472354038,0,0
0x21da…b496,93482.93242970837,0,0
0x21df…9f92,156.9662054587264,0,0
0x21ee…1e61,320.198038,0,0
0x2201…fd8b,297.176137791099,0,0
0x2202…1aad,524611.3953478691,0,0
0x2205…9b25,1685.5398032389958,4,714.7732202100001
0x2205…e95e,316349.8869968895,0,0
0x2209…c9b0,9273.067785560072,0,0
0x220d…2ade,15336.306433331509,0,0
0x2210…a49d,266.4212438828237,14,1048.1204088912923
0x2218…8df3,516.0637029143775,0,0
0x221b…feb5,52099.25076919586,0,0
0x221c…646b,14082.79099750645,0,0
0x2237…4fc3,122334.68308310446,0,0
0x2250…4074,74239.45756879782,0,0
0x2252…36f6,1723.6533472924145,0,0
0x226e…db27,29267.518250800815,0,0
0x2286…2b13,124.22278634573911,0,0
0x22a7…2506,561.3657857252131,0,0
0x22ae…40ab,2694.9313100253303,7,9527.734571879999
0x22b1…e4fd,141950.50532704985,0,0
0x22b5…e58e,25946.24287059677,0,0
0x22b9…6961,165.0978543283883,0,0
0x22be…bf4c,825.4892716419415,0,0
0x22bf…59d4,4216.343347676008,3,170.3884985928691
0x22d0…321f,1345.230048003428,2,110.48757114881971
0x22d5…088b,1070.4746484641335,0,0
0x22db…46d5,61145.99455667475,0,0
0x22eb…f9aa,22756.02918688611,0,0
0x2304…d057,115.56849802987182,0,0
0x2316…a1d6,19456.800624531137,1,110.76001903055426
0x2322…41ac,20395.596931119853,0,0
0x2334…e55e,366077.65091780585,1,734.0017567345797
0x2334…d36c,1920.023848754901,0,0
0x233a…6925,124119.33319738747,0,0
0x233d…7dc7,3301.957086567766,0,0
0x2346…42ee,257.7481198786447,0,0
0x234f…561d,762.9869193320062,7,818.6024182280536
0x2353…304a,2162.795030391907,3,210.46682175250538
0x235e…d671,5030.590315481408,0,0
0x2361…242a,4453244.509511636,0,0
0x236f…777c,13184040.534392,0,0
0x2386…c37e,258.3699847287897,0,0
0x2386…9d12,453.4286443493615,4,324.9506774063225
0x2391…9055,36057.32193653832,1,416.5922179824758
0x23a3…f825,973.254138,0,0
0x23a3…02f7,147802.85367031803,0,0
0x23a7…38d7,394120.7876513595,0,0
0x23b4…fe4a,20298.47451296758,8,14856.108237154664
0x23b4…d69a,94684.73604097552,8,313920.8326470363
0x23b8…eeb7,37448.08365578644,0,0
0x23bb…9eb5,851.3372716675943,5,643.259987615244
0x23bf…7022,165.0978543283883,0,0
0x23bf…0be9,31818.96750713995,1,1010.6316075912534
0x23c1…2fb5,3974643.4775077314,0,0
0x23c2…6cbc,279034.07369315467,0,0
0x23c7…7e53,2530.873927532979,7,9746.570813577811
0x23d1…8147,127.17635528584674,7,552.9443350155013
0x23e9…b5cf,145.74249855160863,0,0
0x23ee…a3c3,11448.270205322176,0,0
0x23f0…7e23,107.4014957201445,4,50.68633336027055
0x23fc…1c58,92454.79842389746,0,0
0x23fc…ae10,12944.670936978757,0,0
0x2402…2bb1,296.71192351753666,0,0
0x2402…c56a,8473.544866508319,0,0
0x2403…0fa1,2290.460332203417,0,0
0x241e…09ba,12153.938931673936,4,7370.55444344497
0x2422…4843,65430.9021863319,0,0
0x2427…6233,6701.386919333001,0,0
0x2432…e8a8,330.1957086567766,0,0
0x2439…80a5,52349.28699555436,0,0
0x243f…86fa,5778.084819693139,0,0
0x243f…49db,186.523466972341,0,0
0x2462…bda0,16937.19122937318,0,0
0x2471…9bbc,126.47602392915718,0,0
0x247c…16bd,247.36333,0,0
0x2481…1f90,192.30325550550617,0,0
0x248e…4b2b,5576.766885204887,0,0
0x24a9…7b69,74641.65799199845,0,0
0x24b7…28cf,634.3975197859969,9,1002.4949574199227
0x24be…25e8,997.921885,0,0
0x24bf…20fc,3149.8706558607364,0,0
0x24d0…7d7d,277.00267082593854,6,532.7381451037519
0x24db…a3a4,133.16490283127504,16,1331.3718291151854
0x24de…e2c7,2069.5695424396836,0,0
0x24e8…611d,139.43000747906987,0,0
0x2502…1e2c,63351.031161123494,0,0
0x2504…71fd,177.55232840155273,0,0
0x2517…3f65,495.29356298516495,0,0
0x2522…9ee3,1368.7806332883213,1,61.12310799546058
0x2523…efbd,14731.055569846763,1,365.96614268665803
0x2528…fc64,198.2164277053172,0,0
0x2533…d5e3,567139.3894017121,0,0
0x253f…58cd,295.684704,0,0
0x2549…a109,793638.3507708777,0,0
0x2551…c8f3,28153.000565811813,0,0
0x2553…509b,4690.090143822346,0,0
0x2564…4471,194785.16624508076,16,5297.302267743883
0x2570…ef18,8639.79516740286,0,0
0x2570…b973,17803.796915,2,922.2430976324999
0x2576…51cf,502.13097785633204,0,0
0x257d…aa31,23645.978407939558,0,0
0x2581…b517,288965.07484038774,0,0
0x25a7…60ab,29344.794977225723,0,0
0x25b0…6f78,1650.978543283883,0,0
0x25b4…0d0f,2932.865520149823,6,5535.526981230627
0x25bd…610a,1977.2109937656787,0,0
0x25d4…f57f,8194.534878394561,0,0
0x25ec…21e7,2969.63049319743,0,0
0x25f4…ff89,123.75419726515577,0,0
0x25f6…ca4c,444.129784,0,0
0x25f9…14d2,132.07828346271066,0,0
0x2609…17fd,468877.9062926228,0,0
0x2617…3df2,499.7618521299794,0,0
0x2618…d0cf,13252.88836857906,1,593.7037927184474
0x2628…dca3,1671.288219938521,0,0
0x262e…dc19,493.04481223085236,0,0
0x2634…4b9a,69997.89264435951,0,0
0x263b…cc29,189.71567710160156,12,19176.636957607494
0x263f…73ad,938063.308738,0,0
0x264e…4a76,13671.52647096399,0,0
0x2654…8bf1,1650.978543283883,0,0
0x2656…9296,290433.315051,0,0
0x265d…2858,2231.5829180856017,0,0
0x266e…9cc0,308.35204899999997,0,0
0x268f…3790,5829.663783562906,3,2054.500250637169
0x2693…167b,81723.98220009562,0,0
0x269e…2443,6384.301688661505,0,0
0x26a9…bf23,25063.64213253725,2,1214.043984645686
0x26b5…1587,225.37359843202822,1,8.51363976739579
0x26bb…811c,2731.3778359999997,1,56.323869805910576
0x26bb…685f,20445.06083172744,0,0
0x26bf…6499,457546.9601709875,0,0
0x26d2…69ba,7380.913248632484,4,1161.587520021859
0x26d3…54d3,165.0978543283883,0,0
0x26e9…7420,26405.13099053018,0,0
0x26ed…0cf9,923.0562332466927,4,91.3509563925
0x26ef…6960,4967.492947581213,17,6510.45704699407
0x26fc…90fb,165.0978543283883,0,0
0x26fc…65b5,4535.065374361424,0,0
0x2702…eaac,4579.605384364831,5,4409.550456658915
0x271f…7bfc,1320.7828346271065,0,0
0x272d…4652,247.64678149258248,0,0
0x272f…670e,418.69212347365374,1,15.7877057961
0x273c…43b4,29996.800110263295,4,163.5525381
0x2740…b094,370.6604610614035,0,0
0x2756…5e0c,1650978.5432838832,0,0
0x2759…6f16,109624.97527404984,0,0
0x2760…4943,825.4892716419415,0,0
0x2767…7322,77756.60115104195,0,0
0x276c…b4d5,2179133.776963426,0,0
0x276d…60a6,366.496915302389,3,101.82154841188137
0x2775…9d97,5774.50878508739,0,0
0x277b…eb90,1044.7480375762937,2,118.47942026682497
0x2781…be28,145.88135388255455,5,7649.410451225497
0x2789…4eb3,57425.48430794516,0,0
0x278b…0498,7118.537816050668,0,0
0x2791…d4d1,104.50357153198075,0,0
0x279a…65ff,881760.7274490453,6,195379.0460368714
0x27a0…5fb1,8753.550001106787,0,0
0x27a8…2808,990.5871259703299,0,0
0x27b1…0da7,28354.29392347391,1,963.5540965691201
0x27c5…45a3,2476.294623348583,0,0
0x27da…6871,115.56849802987182,0,0
0x27de…aedc,4013.988338680705,1,68.18204478278874
0x27e7…5a15,9062.25993321018,0,0
0x2806…746b,888.3837898944548,3,249.23827779737462
0x2829…d807,4805.0004824968455,0,0
0x282c…2d81,1994.5193609236735,4,825.4150798109512
0x282f…c606,2216.43894545498,0,0
0x2832…85ed,429.3316042694105,0,0
0x2837…1039,2084352.881130474,0,0
0x2839…179c,74928.94387770495,0,0
0x2840…4e40,1514.2295460645053,0,0
0x2854…f4db,36538.022688775,0,0
